"Object Name","Object Type","Location","Cluster Location","SLA Domain","Organization","Data Reduction (%)","Dedup Ratio","Logical Data Reduction (%)","Logical Dedup Ratio","Protected On","Total Local Storage (GB)","Total Archive Storage (GB)","Local Storage Growth (MB/day)","Archive Storage Growth (MB/day)"
"eagmvrbiz01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","86.07","7.18","97.73","43.97","2017-10-09 13:05:21","17.1","0.0","28.1","0.0"
"HRSBX8CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","82.25","5.64","98.82","84.53","2017-10-24 08:28:54","17.1","0.0","-0.0","0.0"
"HRSBX8CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","82.25","5.64","98.82","84.53","2017-10-24 08:28:54","17.1","0.0","-0.0","0.0"
"KWAKEFIELD-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","69.03","3.23","97.83","46.00","2017-10-24 08:27:14","17.5","0.0","0.3","0.0"
"KWAKEFIELD-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","69.03","3.23","97.83","46.00","2017-10-24 08:27:14","17.5","0.0","0.3","0.0"
"ERP-SCI-AMAIN","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","72.21","3.60","97.78","45.02","2017-10-24 08:27:14","17.9","0.0","-25.6","0.0"
"ERP-SCI-AMAIN","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","72.21","3.60","97.78","45.02","2017-10-24 08:27:14","17.9","0.0","-25.6","0.0"
"All","NAS Fileset","\\10.244.1.146\WS","Local","NL Two Weeks NAS","Global","15.13","1.18","95.66","23.05","2018-01-23 10:03:04","17.9","0.0","1.4","0.0"
"FMPRDWEB02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","70.41","3.38","97.61","41.79","2017-11-13 10:52:54","18.0","0.0","14.9","0.0"
"FMPRDWEB02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","70.41","3.38","97.61","41.79","2017-11-13 10:52:54","18.0","0.0","14.9","0.0"
"eagmiaas01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","74.74","3.96","98.02","50.42","2017-10-06 15:16:15","18.1","0.0","-17.3","0.0"
"FMSBX4CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","71.97","3.57","97.58","41.36","2017-10-24 08:28:54","18.2","0.0","-31.7","0.0"
"FMSBX4CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","71.97","3.57","97.58","41.36","2017-10-24 08:28:54","18.2","0.0","-31.7","0.0"
"FMPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","70.12","3.35","97.58","41.33","2017-11-13 10:52:54","18.2","0.0","-11.0","0.0"
"FMPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","70.12","3.35","97.58","41.33","2017-11-13 10:52:54","18.2","0.0","-11.0","0.0"
"ERP-SCI-WPINCKLEY","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","70.67","3.41","97.74","44.17","2017-10-24 08:27:14","18.2","0.0","-3.5","0.0"
"ERP-SCI-WPINCKLEY","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","70.67","3.41","97.74","44.17","2017-10-24 08:27:14","18.2","0.0","-3.5","0.0"
"ENT-LAMP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","42.74","1.75","95.44","21.93","2017-11-10 09:00:35","18.4","0.0","15.4","0.0"
"ENT-LAMP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","42.74","1.75","95.44","21.93","2017-11-10 09:00:35","18.4","0.0","15.4","0.0"
"ENT-LAMP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","42.74","1.75","95.44","21.93","2017-11-10 09:00:35","18.4","0.0","15.4","0.0"
"BGS-CTIN4","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","91.95","12.43","99.39","163.15","2018-08-09 17:37:28","18.4","0.0","-59.8","0.0"
"BGS-CTIN4","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","91.95","12.43","99.39","163.15","2018-08-09 17:37:28","18.4","0.0","-59.8","0.0"
"BGS-CTIN4","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","91.95","12.43","99.39","163.15","2018-08-09 17:37:28","18.4","0.0","-59.8","0.0"
"ERP-AFARRELL-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","66.35","2.97","97.69","43.26","2017-10-24 08:27:14","18.6","0.0","-0.0","0.0"
"ERP-AFARRELL-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","66.35","2.97","97.69","43.26","2017-10-24 08:27:14","18.6","0.0","-0.0","0.0"
"ENT-ADSSLS01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","96.95","32.81","99.73","374.67","2018-10-05 08:28:01","18.9","0.0","756.6","0.0"
"ENT-ADSSLS01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","96.95","32.81","99.73","374.67","2018-10-05 08:28:01","18.9","0.0","756.6","0.0"
"ENT-ADSSLS01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","96.95","32.81","99.73","374.67","2018-10-05 08:28:01","18.9","0.0","756.6","0.0"
"eagmbrocadesan","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","68.83","3.21","97.44","39.09","2017-10-06 15:16:14","19.2","0.0","-4.7","0.0"
"FMSBX2CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","72.75","3.67","97.42","38.82","2017-10-24 08:28:53","19.4","0.0","17.5","0.0"
"FMSBX2CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","72.75","3.67","97.42","38.82","2017-10-24 08:28:53","19.4","0.0","17.5","0.0"
"Generic Linux excluding basic ephemeral dirs","Linux Fileset","dbfmuat2rac02.erp.state.vt.us","Local","NL Two Weeks","Global","85.39","6.85","98.78","81.84","2018-07-24 10:49:02","19.5","0.0","120.8","0.0"
"AHS-CTXProfiler","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","64.32","2.80","96.68","30.08","2017-12-26 15:37:12","20.0","0.0","13.4","0.0"
"AHS-CTXProfiler","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","64.32","2.80","96.68","30.08","2017-12-26 15:37:12","20.0","0.0","13.4","0.0"
"BGS-CTCHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","81.65","5.45","98.41","63.04","2017-12-13 14:05:55","20.4","0.0","0.4","0.0"
"BGS-CTCHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","81.65","5.45","98.41","63.04","2017-12-13 14:05:55","20.4","0.0","0.4","0.0"
"BGS-CTCHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","81.65","5.45","98.41","63.04","2017-12-13 14:05:55","20.4","0.0","0.4","0.0"
"ERP-SCI-DTARANGO","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","62.47","2.66","97.45","39.19","2018-02-09 17:33:05","20.5","0.0","-0.0","0.0"
"ERP-SCI-DTARANGO","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","62.47","2.66","97.45","39.19","2018-02-09 17:33:05","20.5","0.0","-0.0","0.0"
"BGS-Gasmonitor","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","70.69","3.41","97.26","36.51","2017-12-29 09:14:01","20.6","0.0","35.6","0.0"
"BGS-Gasmonitor","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","70.69","3.41","97.26","36.51","2017-12-29 09:14:01","20.6","0.0","35.6","0.0"
"BGS-Gasmonitor","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","70.69","3.41","97.26","36.51","2017-12-29 09:14:01","20.6","0.0","35.6","0.0"
"ERP-SZELLER-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","68.61","3.19","97.19","35.64","2017-10-24 08:27:14","21.1","0.0","-24.2","0.0"
"ERP-SZELLER-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","68.61","3.19","97.19","35.64","2017-10-24 08:27:14","21.1","0.0","-24.2","0.0"
"AHS-RSA-CSG2k8","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","64.46","2.81","97.17","35.37","2017-12-26 15:37:13","21.2","0.0","-39.7","0.0"
"AHS-RSA-CSG2k8","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","64.46","2.81","97.17","35.37","2017-12-26 15:37:13","21.2","0.0","-39.7","0.0"
"ENT-Citrix-MGMT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","72.42","3.63","97.59","41.45","2017-10-24 08:23:12","21.8","0.0","-16.0","0.0"
"ENT-Citrix-MGMT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","72.42","3.63","97.59","41.45","2017-10-24 08:23:12","21.8","0.0","-16.0","0.0"
"ENT-Citrix-MGMT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","72.42","3.63","97.59","41.45","2017-10-24 08:23:12","21.8","0.0","-16.0","0.0"
"BUDGETUTIL-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","52.37","2.10","96.08","25.52","2017-10-24 08:27:14","22.1","0.0","-42.1","0.0"
"BUDGETUTIL-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","52.37","2.10","96.08","25.52","2017-10-24 08:27:14","22.1","0.0","-42.1","0.0"
"ABPRDAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","76.33","4.23","98.28","58.28","2017-11-15 11:23:03","22.1","0.0","-3.8","0.0"
"ABPRDAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","76.33","4.23","98.28","58.28","2017-11-15 11:23:03","22.1","0.0","-3.8","0.0"
"eagpvcom01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","67.79","3.10","97.04","33.80","2017-10-11 08:50:48","22.2","0.0","-10.7","0.0"
"eagpvcom01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","67.79","3.10","97.04","33.80","2017-10-11 08:50:48","22.2","0.0","-10.7","0.0"
"HRPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","64.55","2.82","96.93","32.61","2017-11-13 10:52:54","23.0","0.0","-129.6","0.0"
"HRPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","64.55","2.82","96.93","32.61","2017-11-13 10:52:54","23.0","0.0","-129.6","0.0"
"TAX-GTTAPWEBS2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","68.24","3.15","96.93","32.56","2018-01-24 09:55:40","23.1","0.0","-22.4","0.0"
"TAX-GTTAPWEBS2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","68.24","3.15","96.93","32.56","2018-01-24 09:55:40","23.1","0.0","-22.4","0.0"
"HRRPTDEVWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","62.38","2.66","96.89","32.18","2017-11-10 09:16:46","23.4","0.0","-11.9","0.0"
"HRRPTDEVWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","62.38","2.66","96.89","32.18","2017-11-10 09:16:46","23.4","0.0","-11.9","0.0"
"HRPRDWEB03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","63.47","2.74","96.84","31.68","2017-11-13 10:52:54","23.7","0.0","-62.5","0.0"
"HRPRDWEB03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","63.47","2.74","96.84","31.68","2017-11-13 10:52:54","23.7","0.0","-62.5","0.0"
"HRDEV2WEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","57.86","2.37","97.04","33.74","2017-11-10 09:16:46","23.9","0.0","0.9","0.0"
"HRDEV2WEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","57.86","2.37","97.04","33.74","2017-11-10 09:16:46","23.9","0.0","0.9","0.0"
"Generic Linux excluding basic ephemeral dirs","Linux Fileset","dbfmuat2rac01.erp.state.vt.us","Local","NL Two Weeks","Global","83.72","6.14","98.59","70.74","2018-07-24 10:48:33","24.1","0.0","125.9","0.0"
"BGS-JCIHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","69.00","3.23","97.00","33.33","2017-12-13 14:05:55","24.2","0.0","12.8","0.0"
"BGS-JCIHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","69.00","3.23","97.00","33.33","2017-12-13 14:05:55","24.2","0.0","12.8","0.0"
"BGS-JCIHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","69.00","3.23","97.00","33.33","2017-12-13 14:05:55","24.2","0.0","12.8","0.0"
"AHS-PRINTERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","77.23","4.39","98.20","55.63","2018-06-08 13:34:43","24.3","0.0","-64.1","0.0"
"AHS-PRINTERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","77.23","4.39","98.20","55.63","2018-06-08 13:34:43","24.3","0.0","-64.1","0.0"
"ANR-DC02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","70.26","3.36","96.76","30.89","2017-12-31 18:45:16","24.3","0.0","49.1","0.0"
"ANR-DC02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ANR","70.26","3.36","96.76","30.89","2017-12-31 18:45:16","24.3","0.0","49.1","0.0"
"ANR-DC02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","70.26","3.36","96.76","30.89","2017-12-31 18:45:16","24.3","0.0","49.1","0.0"
"ANR-ERMSSearch","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","80.69","5.18","98.38","61.67","2018-08-30 09:01:12","24.4","0.0","150.4","0.0"
"ANR-ERMSSearch","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ANR","80.69","5.18","98.38","61.67","2018-08-30 09:01:12","24.4","0.0","150.4","0.0"
"ANR-ERMSSearch","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","80.69","5.18","98.38","61.67","2018-08-30 09:01:12","24.4","0.0","150.4","0.0"
"ERP-SCI-SHULING","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","60.31","2.52","96.95","32.76","2017-10-24 08:27:14","24.6","0.0","1.2","0.0"
"ERP-SCI-SHULING","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","60.31","2.52","96.95","32.76","2017-10-24 08:27:14","24.6","0.0","1.2","0.0"
"TAX-GTTAPWEBS1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","69.62","3.29","96.95","32.75","2018-01-24 09:55:40","24.6","0.0","89.5","0.0"
"TAX-GTTAPWEBS1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","69.62","3.29","96.95","32.75","2018-01-24 09:55:40","24.6","0.0","89.5","0.0"
"VLC-DYNAMICS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","85.50","6.90","98.95","95.02","2018-09-05 15:35:11","24.9","0.0","206.3","0.0"
"VLC-DYNAMICS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","85.50","6.90","98.95","95.02","2018-09-05 15:35:11","24.9","0.0","206.3","0.0"
"VLC-DYNAMICS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","85.50","6.90","98.95","95.02","2018-09-05 15:35:11","24.9","0.0","206.3","0.0"
"ERP-DBUPK","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","74.96","3.99","97.94","48.51","2017-10-27 09:06:55","24.9","0.0","0.6","0.0"
"ERP-DBUPK","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","74.96","3.99","97.94","48.51","2017-10-27 09:06:55","24.9","0.0","0.6","0.0"
"DLC-DC02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","72.23","3.60","96.90","32.31","2018-01-05 09:07:54","24.9","0.0","2.8","0.0"
"DLC-DC02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","72.23","3.60","96.90","32.31","2018-01-05 09:07:54","24.9","0.0","2.8","0.0"
"ANR-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","70.49","3.39","96.68","30.15","2018-01-02 08:45:40","24.9","0.0","48.9","0.0"
"ANR-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ANR","70.49","3.39","96.68","30.15","2018-01-02 08:45:40","24.9","0.0","48.9","0.0"
"ANR-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","70.49","3.39","96.68","30.15","2018-01-02 08:45:40","24.9","0.0","48.9","0.0"
"All","NAS Fileset","\\10.244.1.146\WC","Local","NL Two Weeks NAS","Global","15.45","1.18","95.48","22.13","2018-01-23 10:02:45","25.0","0.0","1.4","0.0"
"AHS-SECUREID","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","74.80","3.97","97.83","46.14","2017-12-26 15:37:13","25.0","0.0","-22.3","0.0"
"AHS-SECUREID","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","74.80","3.97","97.83","46.14","2017-12-26 15:37:13","25.0","0.0","-22.3","0.0"
"TAXILMT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","77.22","4.39","96.67","30.01","2017-10-23 07:46:12","25.0","0.0","213.9","0.0"
"TAXILMT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","77.22","4.39","96.67","30.01","2017-10-23 07:46:12","25.0","0.0","213.9","0.0"
"BGS-N4HVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","67.82","3.11","96.87","31.96","2017-12-13 14:05:55","25.2","0.0","8.0","0.0"
"BGS-N4HVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","67.82","3.11","96.87","31.96","2017-12-13 14:05:55","25.2","0.0","8.0","0.0"
"BGS-N4HVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","67.82","3.11","96.87","31.96","2017-12-13 14:05:55","25.2","0.0","8.0","0.0"
"HRPRDCRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","63.73","2.76","96.64","29.79","2017-11-13 10:52:54","25.2","0.0","-10.7","0.0"
"HRPRDCRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","63.73","2.76","96.64","29.79","2017-11-13 10:52:54","25.2","0.0","-10.7","0.0"
"FMDEVWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","57.49","2.35","96.63","29.65","2017-11-10 09:16:46","25.4","0.0","-17.2","0.0"
"FMDEVWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","57.49","2.35","96.63","29.65","2017-11-10 09:16:46","25.4","0.0","-17.2","0.0"
"FMUATCRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","64.87","2.85","96.61","29.49","2017-10-23 07:38:51","25.5","0.0","-11.0","0.0"
"FMUATCRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","64.87","2.85","96.61","29.49","2017-10-23 07:38:51","25.5","0.0","-11.0","0.0"
"HRSBX4CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","61.04","2.57","96.60","29.44","2017-10-24 08:28:54","25.5","0.0","-703.9","0.0"
"HRSBX4CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","61.04","2.57","96.60","29.44","2017-10-24 08:28:54","25.5","0.0","-703.9","0.0"
"ERP-SCI-WROGERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","55.06","2.22","96.83","31.52","2018-02-26 16:11:07","25.6","0.0","0.0","0.0"
"ERP-SCI-WROGERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","55.06","2.22","96.83","31.52","2018-02-26 16:11:07","25.6","0.0","0.0","0.0"
"TAX-DC03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","78.07","4.56","97.87","46.96","2018-01-24 10:02:00","25.6","0.0","-217.4","0.0"
"TAX-DC03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","78.07","4.56","97.87","46.96","2018-01-24 10:02:00","25.6","0.0","-217.4","0.0"
"FMPRDAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","73.22","3.73","97.87","46.91","2017-11-13 10:52:54","25.6","0.0","-9.0","0.0"
"FMPRDAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","73.22","3.73","97.87","46.91","2017-11-13 10:52:54","25.6","0.0","-9.0","0.0"
"ERP-PPERRY-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","59.93","2.50","96.77","31.00","2017-10-24 08:27:14","26.0","0.0","-17.2","0.0"
"ERP-PPERRY-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","59.93","2.50","96.77","31.00","2017-10-24 08:27:14","26.0","0.0","-17.2","0.0"
"EAGMDC02","vSphere VM","eagmnlvca.ea.dii.state.vt.us","Local","NL Two Weeks","Global","66.42","2.98","96.54","28.93","2018-01-09 10:08:17","26.0","0.0","-55.0","0.0"
"TAX-SPLHF","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","89.70","9.71","99.05","105.61","2017-10-23 07:46:12","26.4","0.0","-20.9","0.0"
"TAX-SPLHF","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","89.70","9.71","99.05","105.61","2017-10-23 07:46:12","26.4","0.0","-20.9","0.0"
"TAX-GTTAPWEBP1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","66.42","2.98","96.47","28.36","2018-01-24 09:55:40","26.5","0.0","11.3","0.0"
"TAX-GTTAPWEBP1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","66.42","2.98","96.47","28.36","2018-01-24 09:55:40","26.5","0.0","11.3","0.0"
"DLC-SQL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","84.45","6.43","98.74","79.61","2018-01-07 14:49:46","26.6","0.0","13.9","0.0"
"DLC-SQL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","84.45","6.43","98.74","79.61","2018-01-07 14:49:46","26.6","0.0","13.9","0.0"
"AHS-DC-BURL1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","71.60","3.52","97.28","36.75","2018-03-29 07:45:04","26.6","0.0","65.9","0.0"
"AHS-DC-BURL1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","71.60","3.52","97.28","36.75","2018-03-29 07:45:04","26.6","0.0","65.9","0.0"
"BIPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","64.11","2.79","96.46","28.27","2017-11-15 11:23:03","26.6","0.0","-36.8","0.0"
"BIPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","64.11","2.79","96.46","28.27","2017-11-15 11:23:03","26.6","0.0","-36.8","0.0"
"MBUTRYMAN-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","57.56","2.36","96.69","30.25","2017-10-24 08:27:14","26.6","0.0","8.4","0.0"
"MBUTRYMAN-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","57.56","2.36","96.69","30.25","2017-10-24 08:27:14","26.6","0.0","8.4","0.0"
"AHS-CTX08LICDB","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","64.52","2.82","96.41","27.89","2017-12-26 15:37:12","27.0","0.0","-31.8","0.0"
"AHS-CTX08LICDB","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","64.52","2.82","96.41","27.89","2017-12-26 15:37:12","27.0","0.0","-31.8","0.0"
"eagmpassmgmt","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","62.46","2.66","96.41","27.84","2017-10-06 15:16:15","27.0","0.0","-14.5","0.0"
"DLC-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","70.04","3.34","96.62","29.56","2018-01-10 20:27:02","27.2","0.0","30.9","0.0"
"DLC-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","70.04","3.34","96.62","29.56","2018-01-10 20:27:02","27.2","0.0","30.9","0.0"
